Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,679.665386626818,783.123186602022,808.531613218504,811.210004050041,846.918134967613,926.54619187706,881.602654162231,964.431832665395,998.376093392688,1123.76679992349
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.619,61.148,61.652,62.161,61.343,61.653,63.605,64.085,64.254,..
Guinea-Bissau,GNB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,3.127,2.52,..,..,2.666,..,..,..
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,4482697336.56174,4748174334.14044,4787636997.85343,5173760191.84652,5471256594.72422,8041362110.31175,14718388489.2086,16918503597.1223,24662714628.2974,27097477218.2254
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.80745626378814,3.73449154571284,4.44091288475967,5.35284003535665,43.479651716849,20.0599975568418,63.3346343654855,33.795011115873,43.8192726391966,19.3360097091818
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,5870.87823759835,6178.6650437298,6048.38697180418,6405.82443444562,6775.70939096303,9860.87014834386,17913.4928066879,20473.7002190617,29675.2501582835,32413.7930757518
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.069,68.543,68.829,69.067,67.751,64.323,69.888,70.18,70.319,..
Guyana,GUY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,13.627,13.172,12.594,14.738,..,..,..,..
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,14069277526.2278,15093357161.1498,16403864617.8458,15016090929.5125,14508222518.3018,20754978152.2134,20113007125.93,19572288894.1581,24255657481.2502,32077278409.2339
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.81246807847532,2.51027134544685,1.66781095484656,-1.72309699839232,-3.30550546965893,-1.79823988931486,-1.68198396897978,-1.86388420254838,-4.18495104762965,-2.71291075761471
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,1318.40268167953,1395.23945184461,1496.38048970156,1352.17204191532,1290.32538667383,1824.6798742577,1748.40890116803,1681.84407667059,2060.35591768638,2694.18969101404
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.325,63.832,64.077,64.328,63.773,62.613,63.948,64.936,65.119,..
Haiti,HTI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,21717604952.1835,23136247990.5977,24067750760.499,24882225741.8119,23352232483.755,28144331506.6149,31426041806.7985,34355805527.9795,36980171442.0603,39601409103.3005
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.89297219726413,4.84291391050387,3.84499476966735,2.55963434592314,-8.96508223267296,12.5652843771279,4.14356194013767,3.57584760454412,3.63240745450875,3.75143102801252
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2307.34468351082,2413.0076562942,2464.64241531918,2502.32744328073,2307.61494319511,2735.14751503977,3003.28996826399,3227.45762509776,3415.96027916712,3598.21450440452
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.615,71.805,72.001,72.124,70.864,69.492,72.715,72.884,73.044,..
Honduras,HND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.727,5.528,5.648,5.698,10.982,8.506,8.774,6.07,4.91,4.851
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,320860317562.562,341273289534.466,361731070995.726,363074545072.389,344943149590.058,368954169748.818,358673532516.529,380762296025.216,408368682415.423,427310315921.993
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.17544820327555,3.79610937243891,2.84690922660509,-1.67242865968056,-6.54479640529367,6.45443038333934,-3.68528359281325,3.15034461759902,2.62936861207362,3.48764886355949
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,43734.1980702999,46160.429791493,48537.5668888343,48359.0011950597,46109.2299946609,49770.5642374739,48825.0272275805,50525.1119312663,54274.7547767073,56983.0663059906
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.2114634146342,84.6956097560976,84.869756097561,85.1558536585366,85.4963414634146,85.5326829268293,83.6609756097561,85.2473170731707,85.3926829268293,..
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.392,3.124,2.805,2.917,5.808,5.174,4.318,2.949,2.988,3.652
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,128983560865.293,143335098991.862,161184691013.835,164936682033.992,158468487754.196,183282685440.486,177002580544.155,213029511028.874,222848211034.367,246490213513.054
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.43864141309342,4.12418389451805,5.60613813768876,5.07718495088933,-4.33872540024058,7.22291580811137,4.15238057779229,-0.817107370513455,0.709070599066038,0.509542309726868
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,13215.8605277789,14736.1668157258,16605.0570511887,17012.8598553199,16386.9308821258,19030.628130329,18428.028825614,22208.6509820466,23305.4482514359,25907.4743259406
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.0634146341464,75.8170731707317,76.0658536585366,76.3195121951219,75.419512195122,74.0658536585366,75.8682926829268,76.5707317073171,76.7243902439025,..
Hungary,HUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.115,4.156,3.667,3.411,4.248,4.021,3.583,4.096,4.466,4.4
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,21083713310.457,25060086487.8901,26677652544.3499,24985687022.0452,22034665040.7901,26234872402.457,29176227825.4736,31701996433.7807,33186621855.0053,38582528789.0033
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.21808764670307,3.48506704155555,4.66077036232377,1.13821227336888,-6.64587810456635,5.18057190719905,8.85729897856851,5.0322597376242,-1.2828764442695,1.27946207863934
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,62854.0906407932,72976.3729990975,75633.8651351915,69296.3144361601,60127.9393575616,70425.4064277273,76376.9599334915,82201.2908518078,85863.1479330343,98323.4849517418
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2048780487805,82.6609756097561,82.8609756097561,83.1634146341463,83.0634146341463,83.1658536585366,82.119512195122,82.4560975609756,82.809756097561,..
Iceland,ISL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.978,2.742,2.704,3.507,5.478,6.029,3.789,3.518,3.558,4.5
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2294796885663.16,2651474262755.45,2702929641648.74,2835606256558.19,2674851578587.27,3167270623260.47,3249938492013.47,3500906030644.76,3760813470500.86,3956067115771.63
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.25630550176662,6.79538341902422,6.45385134495295,3.87143694070524,-5.77772470687303,9.68959249191741,7.6093649776932,7.210224629335,7.09927893176518,7.56666179284244
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1707.50892912243,1950.10468280866,1966.25455171679,2041.42863698585,1907.04251637669,2239.61384367482,2279.98145719369,2434.44826340989,2591.9916607122,2702.47987141553
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.709,70.068,70.415,70.746,70.156,67.282,71.698,72.003,72.235,..
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,7.652,6.51,7.859,6.38,4.822,4.172,4.173,4.506
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,931877364037.698,1015618744159.73,1042271532988.63,1119099871350.2,1059054842698.48,1186509691086.73,1319101183380.15,1371166925749.88,1396301788461.69,1445642584163.81
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06551182934165,3.70288562827751,5.30719722664799,5.04883117855516,5.03257477088519,5.10808904438025
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,3521.46943457574,3798.88326174526,3860.95353090726,4106.94856160358,3853.70288774146,4287.17313995098,4730.83484836107,4876.2992959843,4925.43644992666,5059.62596411213
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.733,69.953,70.08,70.349,68.817,67.452,70.925,71.146,71.288,..
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.301,3.783,4.387,3.59,4.255,3.827,3.462,3.308,..,..
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,478618064870.999,510239893417.645,411903303606.044,347988400957.999,280934329279.723,407350685583.335,422662261525.665,457510482317.483,475252089215.416,362682115433.364
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.8150866425182,3.02685468694025,-3.74796015711334,-2.36143538770575,4.44180865358672,4.13089685034471,4.35281087521344,5.33235116079808,3.66312057949303,-2.82597163290347
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,5710.59947089104,6000.93346404409,4783.01067340237,3997.4935449585,3202.50003502169,4605.14881318992,4721.20437099984,5049.29931642754,5190.16959024821,3924.38017821898
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.155,76.396,76.621,76.855,74.141,73.752,76.799,77.654,77.854,..
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.618,12.232,12.195,10.74,9.687,9.282,9.085,8.129,7.631,..
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,166743557747.671,187217660050.676,227367469034.031,233636097800.338,180898797516.874,209691945713.103,287372232137.931,268881051643.549,279641257615.385,254367293538.462
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,13.7873730187089,-1.81975035118309,2.63385099105624,5.5137905789381,-12.0367930960454,1.5021807095434,7.95904804990212,0.517705525140073,-1.54525198319173,-2.15574219066178
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,4334.42096404188,4759.2846435467,5646.68932074742,5671.8568632942,4295.18945121228,4868.49431080783,6520.73154560584,5965.31835077761,6073.61032342708,5409.67899716967
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.683,69.788,71.116,71.245,69.651,70.704,72.037,72.324,72.424,..
Iraq,IRQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.82,13.017,..,..,..,16.173,..,..,..,..
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,305431252708.748,348355212568.515,395780319816.603,407211793800.713,436009027818.948,530394123829.763,548341794599.09,567372737459.116,609157459747.205,721701359046.313
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.22271661130947,10.1088576065965,7.68865937437435,4.97288003766816,7.15369505735335,16.2581881158197,7.51113888415304,-2.53637409313261,2.59946721553708,12.3375990291434
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,64129.5571542383,72161.4047531385,80804.1123164826,81827.6688873996,86514.0706108754,103783.446284479,105190.685952731,106818.917130804,112894.953240805,131592.462547877
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6536585365854,82.1560975609756,82.2048780487805,82.7024390243903,82.4560975609756,82.2536585365854,82.509756097561,82.8073170731707,83.009756097561,..
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.374,6.713,5.741,4.95,5.623,6.357,4.465,4.243,4.475,4.7
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,6846377563.00683,6979788333.50279,7491649455.92717,7314967866.28289,6684225641.02564,7931193222.06405,7431257410.92713,7576129932.79381,..,..
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.95230284899407,2.83775807093689,2.2133975392251,0.254877847398262,-8.83681697473475,3.83783632334639,-4.16847722466753,-2.03524496955581,..,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,82025.9454509241,83481.3038489014,89393.8244248812,87127.5517977404,79513.5330346598,94299.969348965,88328.548125887,90015.2074234398,..,..
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.391,80.506,80.614,80.74,80.591,80.42,80.956,80.999,81.091,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.667,..,..,..,..,..,..,..,..,..
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,321083954798.337,357360816856.642,375470422244.408,399207771081.611,410908899711.272,489735019666.026,525157951212.871,513393395491.904,542284494490.778,610777842873.595
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.53601939236572,4.34394518932547,4.05349952888294,3.57898762923605,-1.80206927953466,9.33534690236249,6.36407234798706,2.06272504731618,0.953618469238535,2.93114966387968
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,37571.2561196275,41013.2575323519,42269.3770257585,44091.8678022544,44590.8237253282,52258.4693499398,54947.2091250715,52126.4489280033,54216.5218142787,60336.8477964194
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4073170731707,82.5512195121951,82.8024390243903,82.8048780487805,82.6487804878049,82.5,82.7,83.1951219512195,83.1975609756098,..
Israel,ISR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.723,4.14,3.917,3.731,4.169,4.812,3.695,3.371,2.901,3
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1887111188176.93,1970720904584.71,2099435266458.67,2019606796583.53,1907481094079.23,2179207773596.09,2104067630319.46,2316882296366.32,2383435562458.12,2551556954100.35
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.23622108511661,1.60369995294101,0.826646712344115,0.429162533780342,-8.86822122185345,8.93106210800055,4.82117669913565,0.922796543670316,0.783039135276795,0.539583636778445
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,31391.5692898108,32844.115660604,35062.3364176949,33812.788724868,32091.4866621366,36852.5425414951,35653.9042103495,39279.699782164,40429.6224047352,43308.6403060733
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.2439024390244,82.9463414634147,83.3463414634146,83.4975609756098,82.1951219512195,82.6463414634146,82.7,83.3512195121951,83.9512195121951,..
Italy,ITA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.688,11.211,10.538,9.884,9.192,9.497,8.069,7.627,6.499,6.1
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,14898999754.1229,15783583236.675,16855447986.2221,17026269262.5307,15000214216.2439,15963885376.3537,18813516805.214,21418797832.8216,22014429050.9995,22704903217.5631
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.76043761369557,2.29303371291363,2.51584458612513,1.80943147301357,-8.30441923583135,5.70467978309095,6.43930323656186,2.74634433906714,-0.535039063867487,0.0816454877745656
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5302.29553353854,5605.43541173019,5976.90362644337,6030.68896415921,5299.04530804283,5625.67806271236,6626.47502388538,7542.39855849054,7753.8119527678,8002.92104076242
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.052,71.879,71.606,71.532,71.452,69.085,71.481,71.479,71.606,..
Jamaica,JAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.634,7.399,5.47,4.987,6.501,5.188,4.083,3.022,..,..
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5110357383254.44,5038231631660.71,5154293721629.56,5245755000479.03,5189197543645.38,5225933520753.1,4447976207314.78,4384854269961.93,4190008188358.57,4435162999976.94
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.704986495111257,1.62345062245441,0.834143845965585,-0.308496921143259,-4.28327942675573,3.56419531474475,1.33164750653741,0.720785304749811,-0.240084236041696,1.19311288444599
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,40214.9688631562,39679.8635262948,40645.478086519,41424.8655601543,41098.9739004553,41580.739040705,35548.2645222433,35215.003535366,33797.1014287876,35951.0449549304
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.9848780487805,84.099756097561,84.2109756097561,84.3563414634146,84.56,84.4456097560976,83.9963414634146,84.0412195121951,84.0363414634146,..
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.132,2.822,2.467,2.351,2.809,2.808,2.614,2.586,2.5,2.5
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,43688498732.3944,45535614366.1972,47435850422.5352,48640273802.8169,47931770985.9155,50702940985.9155,53516930140.8451,56123472112.6761,58618380563.3803,61610052535.2113
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.11166806967252,2.50770398070352,1.85383415616927,1.85633006592765,-1.15257534158022,3.75201276755828,2.7468615450031,3.12900102017251,2.55605891810194,2.82660839845745
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,4366.06999647268,4449.34618076611,4533.97658437205,4557.79334729121,4411.48321838396,4581.71967230365,4754.41362207378,4906.23543006639,5073.92103605892,5347.77731384797
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.55,76.071,76.491,76.865,75.583,74.204,77.088,77.814,77.981,..
Jordan,JOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,15.275,18.12,18.257,16.801,19.213,19.837,18.2,16.62,16.804,..
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,137278320084.171,166805788827.233,179339977690.485,181667184854.501,171082365861.423,197112255360.612,225496328925.494,261840101059.923,291480274648.826,306239209650.024
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.09999999910173,4.10000000257358,4.09999999309841,4.50000000091883,-2.49999999628,4.29999999729456,3.19999999970734,5.09999999973641,4.99999999996936,6.5
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,7475.56688689424,8943.08416791984,9472.48527327758,9457.12614657136,8781.50797787648,9983.60103576902,11255.3396437881,12879.4275257974,14154.6324958076,14692.1331757237
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.549,72.996,73.369,73.658,71.195,70.131,73.503,74.402,74.531,..
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,4.9,..,..,4.9,..,4.9,..,..,..
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,74815144163.8931,82036510877.2599,92202979985.2863,100378436207.371,100657505750.545,109703658904.994,114448978152.637,107500884685.013,120397537849.826,135941278878.815
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.21351706814744,3.83795817364721,5.64794640709219,5.11415885767801,-0.272766327438816,7.59048947333467,4.85998104287999,5.71999241214208,4.66019594571891,4.63261093844984
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1554.12610314423,1667.48447230835,1836.45275528993,1960.40808854893,1927.66459027849,2061.35622089594,2109.56288513137,1942.58802756191,2133.46193404026,2362.86091198611
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.526,62.725,62.825,62.939,61.596,61.225,63.549,63.646,63.834,..
